unique_property_id,id_x,projectType,projectName,projectCategory,slug,projectAge,projectSummary,possessionDate,id_y,landmark,fullAddress,pincode,propertyCategory,type,configurationId,bathrooms,balcony,furnishedType,furnishingType,floorPlanImage,carpetArea,price,propertyImages,lift,ready_to_move,context
cmfaycwy9003fvc1859euhuy7,cmfaycwy70036vc18ppmb8mwh,RESIDENTIAL,Om makarand heights,STANDALONE,om-makarand-heights-ashoknagar-chembur-mumbai-716337,,_,2025-09-21 00:00:00,cmfaycwya003hvc18yc5gtwtc,Hind high school,"104, Yashvant Seth Jadhav Marg, Gauri Shankar Wadi No. 2, Savitribai Phule Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400075",400075,RESIDENTIAL,2BHK,cmfaycwy9003dvc1853ic14wb,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757325712608-05900f06f63a6dfa.jpg,650.0,14000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757325712608-e94b60550c5c2690.jpg""]",0,0,"Project Name: Om makarand heights and type :2BHK. Located at : 104, Yashvant Seth Jadhav Marg, Gauri Shankar Wadi No. 2, Savitribai Phule Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400075 , near om-makarand-heights-ashoknagar-chembur-mumbai-716337 , having landmark :Hind high school Property Type: . Price: Rs14000000. having Area or carpet area: 650.0 sq meter. and also _ !. "
cmfc6pq1m0005vca07z1oktrg,cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,Sainath Vrindavan,STANDALONE,luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861,,_,,cmfc6pq1n000cvca0gpdjstzf,JBCN International School Mulund,Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081,400081,RESIDENTIAL,1BHK,cmfc6pq1m0004vca0cdihsx99,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210633-ec5431f188d4de3c.jpg,457.57,12000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210665-ab087e966ba018ff.jpg""]",0,0,"Project Name: Sainath Vrindavan and type :1BHK. Located at : Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081 , near luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861 , having landmark :JBCN International School Mulund Property Type: . Price: Rs12000000. having Area or carpet area: 457.57 sq meter. and also _ !. "
cmfc6pq1m0007vca0wei4jsgs,cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,Sainath Vrindavan,STANDALONE,luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861,,_,,cmfc6pq1n000cvca0gpdjstzf,JBCN International School Mulund,Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081,400081,RESIDENTIAL,2BHK,cmfc6pq1m0006vca04kqz1wsp,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210671-c54804f690eac296.jpg,652.83,17000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210672-3f6998fafc9e8521.jpg""]",0,0,"Project Name: Sainath Vrindavan and type :2BHK. Located at : Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081 , near luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861 , having landmark :JBCN International School Mulund Property Type: . Price: Rs17000000. having Area or carpet area: 652.83 sq meter. and also _ !. "
cmfc6pq1m0008vca0hsbdneqc,cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,Sainath Vrindavan,STANDALONE,luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861,,_,,cmfc6pq1n000cvca0gpdjstzf,JBCN International School Mulund,Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081,400081,RESIDENTIAL,2BHK,cmfc6pq1m0006vca04kqz1wsp,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210675-be2512dbfae0b3f7.jpg,728.5,19000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210678-f61b2d8c4b4a4a50.jpg""]",0,0,"Project Name: Sainath Vrindavan and type :2BHK. Located at : Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081 , near luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861 , having landmark :JBCN International School Mulund Property Type: . Price: Rs19000000. having Area or carpet area: 728.5 sq meter. and also _ !. "
cmfc6pq1n000avca0g8zz0fur,cmfc6pq1k0001vca0ikzb258m,RESIDENTIAL,Sainath Vrindavan,STANDALONE,luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861,,_,,cmfc6pq1n000cvca0gpdjstzf,JBCN International School Mulund,Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081,400081,RESIDENTIAL,3BHK,cmfc6pq1m0009vca0tmv501em,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210681-7ca76e0e6739c3c1.jpg,1240.22,33000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757400210682-37e9e8c4f43b5b32.jpg""]",0,0,"Project Name: Sainath Vrindavan and type :3BHK. Located at : Prataprao Gujar Rd Neelam Nagar Mulund East Mumbai Maharashtra 400081 , near luxury-sainath-vrindavan-ashoknagar-chembur-mumbai-216861 , having landmark :JBCN International School Mulund Property Type: . Price: Rs33000000. having Area or carpet area: 1240.22 sq meter. and also _ !. "
cmfc79ip7001gvca0u52qiras,cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,Avenue 15,STANDALONE,avenue-15-ashoknagar-chembur-mumbai-140508,,_,,cmfc79ip8001lvca0o1ls6fuz,JBCN International School Parel,AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015,400015,RESIDENTIAL,1BHK,cmfc79ip7001fvca0dhfqinl1,1,0.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136185-abf1e76a1175f931.jpg,416.56,9890000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136186-23bdb16c58a9e122.jpg""]",0,0,"Project Name: Avenue 15 and type :1BHK. Located at : AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015 , near avenue-15-ashoknagar-chembur-mumbai-140508 , having landmark :JBCN International School Parel Property Type: . Price: Rs9890000. having Area or carpet area: 416.56 sq meter. and also _ !. "
cmfc79ip7001hvca0xz5kv4ld,cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,Avenue 15,STANDALONE,avenue-15-ashoknagar-chembur-mumbai-140508,,_,,cmfc79ip8001lvca0o1ls6fuz,JBCN International School Parel,AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015,400015,RESIDENTIAL,1BHK,cmfc79ip7001fvca0dhfqinl1,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136186-d8d90b0f32b32c7f.jpg,438.63,14000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136187-7ce77cd129550d77.jpg""]",0,0,"Project Name: Avenue 15 and type :1BHK. Located at : AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015 , near avenue-15-ashoknagar-chembur-mumbai-140508 , having landmark :JBCN International School Parel Property Type: . Price: Rs14000000. having Area or carpet area: 438.63 sq meter. and also _ !. "
cmfc79ip8001jvca0r5k1gc5d,cmfc79ip5001cvca0qht6o44p,RESIDENTIAL,Avenue 15,STANDALONE,avenue-15-ashoknagar-chembur-mumbai-140508,,_,,cmfc79ip8001lvca0o1ls6fuz,JBCN International School Parel,AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015,400015,RESIDENTIAL,2BHK,cmfc79ip7001ivca0pjtsq247,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136187-1ecea6707162bfe7.jpg,653.15,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757401136188-b404a27ba98528f4.jpg""]",0,0,"Project Name: Avenue 15 and type :2BHK. Located at : AVENUE 15 Ramesh Barrel Supplying Company K.T.Gupta Wadi S.P.Murai Rd behind Sewri Road Sewri W Maharashtra 400015 , near avenue-15-ashoknagar-chembur-mumbai-140508 , having landmark :JBCN International School Parel Property Type: . Price: Rs15000000. having Area or carpet area: 653.15 sq meter. and also _ !. "
cmfc80zv3002hvca0yghwoxui,cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,_,,cmfc80zv4002lvca04o23il71,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,COMMERCIAL,Office,cmfc80zv3002gvca08q08d09k,1,,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417345-d65dfb1fd5d0d077.jpg,239.0,5975000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417346-ede3eaf6864e2efa.jpg""]",0,0,"Project Name: Swaroop Aditya Avenue and type :Office. Located at : Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099 , near swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427 , having landmark :Infiniti Mall  Property Type: . Price: Rs5975000. having Area or carpet area: 239.0 sq meter. and also _ !. "
cmfc80zv4002ivca0pti2hjp8,cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,_,,cmfc80zv4002lvca04o23il71,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,COMMERCIAL,Office,cmfc80zv3002gvca08q08d09k,1,,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417346-59bcce3ff8c17194.jpg,309.0,7720000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417347-f5e0ac2f495d60e1.jpg""]",0,0,"Project Name: Swaroop Aditya Avenue and type :Office. Located at : Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099 , near swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427 , having landmark :Infiniti Mall  Property Type: . Price: Rs7720000. having Area or carpet area: 309.0 sq meter. and also _ !. "
cmfc80zv4002jvca0kkwyzbb6,cmfc80zv1002dvca0hcgoc6ea,COMMERCIAL,Swaroop Aditya Avenue,STANDALONE,swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427,,_,,cmfc80zv4002lvca04o23il71,Infiniti Mall ,"Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099",400099,COMMERCIAL,Office,cmfc80zv3002gvca08q08d09k,0,,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417348-0cca2389f798785c.jpg,634.0,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757402417348-9bfc082c0bba270f.jpg""]",0,0,"Project Name: Swaroop Aditya Avenue and type :Office. Located at : Swaroop Aditya Avenue, Sheraton Hotel, Marol Pipeline Rd, near Itc Maratha, Kanti Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400099 , near swaroop-aditya-avenue-ashoknagar-chembur-mumbai-422427 , having landmark :Infiniti Mall  Property Type: . Price: Rs15000000. having Area or carpet area: 634.0 sq meter. and also _ !. "
cmfc8w1ea003hvca0yj9692xd,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,_,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,2BHK,cmfc8w1e9003gvca0vfq51lrw,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866053-185c21624393f002.jpg,637.76,8900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-3b21d5295d1b7bce.jpg""]",0,0,"Project Name: Marigold miraaya  and type :2BHK. Located at : Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080 , near luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766 , having landmark :R Mall Property Type: . Price: Rs8900000. having Area or carpet area: 637.76 sq meter. and also _ !. "
cmfc8w1ea003ivca01s66pru9,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,_,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,2BHK,cmfc8w1e9003gvca0vfq51lrw,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-1c8c078c7503aa74.jpg,783.83,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-19520d6cb5866f61.jpg""]",0,0,"Project Name: Marigold miraaya  and type :2BHK. Located at : Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080 , near luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766 , having landmark :R Mall Property Type: . Price: Rs10000000. having Area or carpet area: 783.83 sq meter. and also _ !. "
cmfc8w1ea003jvca011hgz43s,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,_,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,2BHK,cmfc8w1e9003gvca0vfq51lrw,2,0.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-f05bbc2ef47cc262.jpg,719.46,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-18d491c4116a4a1d.jpg""]",0,0,"Project Name: Marigold miraaya  and type :2BHK. Located at : Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080 , near luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766 , having landmark :R Mall Property Type: . Price: Rs10000000. having Area or carpet area: 719.46 sq meter. and also _ !. "
cmfc8w1ea003lvca01p19m6o0,cmfc8w1e8003dvca0yvieggaz,RESIDENTIAL,Marigold miraaya ,TOWNSHIP,luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766,,_,,cmfc8w1ea003nvca0sz7s13bl,R Mall,"Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080",400080,RESIDENTIAL,3BHK,cmfc8w1ea003kvca0antflsgo,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866054-66f1c36cd5370f62.jpg,1090.59,15000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757403866055-12dde6891b923a80.jpg""]",0,0,"Project Name: Marigold miraaya  and type :3BHK. Located at : Marigold Miraaya, Purushottam Kheraj Rd, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080 , near luxury-marigold-miraaya--ashoknagar-chembur-mumbai-870766 , having landmark :R Mall Property Type: . Price: Rs15000000. having Area or carpet area: 1090.59 sq meter. and also _ !. "
cmfcccifv004rvca0a0lvecba,cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,Balaji Kanha	,STANDALONE,balaji-kanha--ashoknagar-chembur-mumbai-678207,,_,,cmfcccifw004vvca0mvtcgxos,Lodha Xperia Mall,64C5+C63 Dombivli East Dombivli Maharashtra 421301,421201,RESIDENTIAL,1BHK,cmfcccifu004qvca0daqsesxl,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672773-6523197b4bafe2f8.jpg,422.0,4190000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672775-37d2dedeb898bfd3.jpg""]",0,0,"Project Name: Balaji Kanha	 and type :1BHK. Located at : 64C5+C63 Dombivli East Dombivli Maharashtra 421301 , near balaji-kanha--ashoknagar-chembur-mumbai-678207 , having landmark :Lodha Xperia Mall Property Type: . Price: Rs4190000. having Area or carpet area: 422.0 sq meter. and also _ !. "
cmfcccifv004tvca0yjaewx04,cmfcccifs004nvca0b7im3r5a,RESIDENTIAL,Balaji Kanha	,STANDALONE,balaji-kanha--ashoknagar-chembur-mumbai-678207,,_,,cmfcccifw004vvca0mvtcgxos,Lodha Xperia Mall,64C5+C63 Dombivli East Dombivli Maharashtra 421301,421201,RESIDENTIAL,2BHK,cmfcccifv004svca07g88pbp7,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672776-9c48211b8fc08a50.jpg,580.0,5770000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757409672776-55a3d0d5d7d3bb44.jpg""]",0,0,"Project Name: Balaji Kanha	 and type :2BHK. Located at : 64C5+C63 Dombivli East Dombivli Maharashtra 421301 , near balaji-kanha--ashoknagar-chembur-mumbai-678207 , having landmark :Lodha Xperia Mall Property Type: . Price: Rs5770000. having Area or carpet area: 580.0 sq meter. and also _ !. "
cmfcd6uur005jvca02nt9ohd3,cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,_,,cmfcd6uus005ovca0f1pjzb76,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,RESIDENTIAL,2BHK,cmfcd6uur005ivca0zanvi722,2,0.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089519-382dc615d1a8a01c.jpg,518.71,17000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089520-1fd3665afc1a746a.jpg""]",0,0,"Project Name: Bhoomi antara  and type :2BHK. Located at : 3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077 , near luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979 , having landmark :R City Property Type: . Price: Rs17000000. having Area or carpet area: 518.71 sq meter. and also _ !. "
cmfcd6uur005kvca0xz0ru5kf,cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,_,,cmfcd6uus005ovca0f1pjzb76,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,RESIDENTIAL,2BHK,cmfcd6uur005ivca0zanvi722,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089523-4a25ba0ab26ba4af.jpg,712.68,24000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089524-f866cded7e572242.jpg""]",0,0,"Project Name: Bhoomi antara  and type :2BHK. Located at : 3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077 , near luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979 , having landmark :R City Property Type: . Price: Rs24000000. having Area or carpet area: 712.68 sq meter. and also _ !. "
cmfcd6uus005mvca0z74nkpkh,cmfcd6uup005fvca03vhph9j1,RESIDENTIAL,Bhoomi antara ,STANDALONE,luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979,,_,,cmfcd6uus005ovca0f1pjzb76,R City,"3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077",400077,RESIDENTIAL,3BHK,cmfcd6uur005lvca0r1lfayx1,3,0.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089524-85f5063857a9e066.jpg,1098.46,37000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411089525-9e16be48ea1c5dca.jpg""]",0,0,"Project Name: Bhoomi antara  and type :3BHK. Located at : 3WG5+CHM, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077 , near luxury-bhoomi-antara--ashoknagar-chembur-mumbai-093979 , having landmark :R City Property Type: . Price: Rs37000000. having Area or carpet area: 1098.46 sq meter. and also _ !. "
cmfcdo9ej006kvca0mi9penvv,cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,_,,cmfcdo9ek006qvca0y01p1j7c,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,RESIDENTIAL,1BHK,cmfcdo9ej006jvca0unalmr56,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900104-d2b27e1086902c25.jpg,425.39,12000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900105-0cd46f586c660d51.jpg""]",0,0,"Project Name: Arkade Prime and type :1BHK. Located at : Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059 , near luxury-arkade-prime-ashoknagar-chembur-mumbai-906049 , having landmark :Criticare Hospital Property Type: . Price: Rs12000000. having Area or carpet area: 425.39 sq meter. and also _ !. "
cmfcdo9ek006mvca080i6yeza,cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,_,,cmfcdo9ek006qvca0y01p1j7c,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,RESIDENTIAL,2BHK,cmfcdo9ek006lvca0wye9m2zq,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900105-92746a06993e21a1.jpg,589.43,17000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900106-3270032d1b3b29a6.jpg""]",0,0,"Project Name: Arkade Prime and type :2BHK. Located at : Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059 , near luxury-arkade-prime-ashoknagar-chembur-mumbai-906049 , having landmark :Criticare Hospital Property Type: . Price: Rs17000000. having Area or carpet area: 589.43 sq meter. and also _ !. "
cmfcdo9ek006ovca0wwc1e84f,cmfcdo9ei006gvca0wq9t8usr,BOTH,Arkade Prime,COMPLEX,luxury-arkade-prime-ashoknagar-chembur-mumbai-906049,,_,,cmfcdo9ek006qvca0y01p1j7c,Criticare Hospital,"Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",400059,RESIDENTIAL,Office space,cmfcdo9ek006nvca0aerkp2r8,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900106-2052b7fd49a2faaa.jpg,710.63,21000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757411900108-5b7ad0636af0eef0.jpg""]",0,0,"Project Name: Arkade Prime and type :Office space. Located at : Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059 , near luxury-arkade-prime-ashoknagar-chembur-mumbai-906049 , having landmark :Criticare Hospital Property Type: . Price: Rs21000000. having Area or carpet area: 710.63 sq meter. and also _ !. "
cmfcg9rep0005vc20150vzeqp,cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,_,,cmfcg9req000avc20v8brb1zg, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,RESIDENTIAL,2BHK,cmfcg9rep0004vc20nnmldrf5,0,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263429-b34f6e00dad04cee.jpg,835.0,67000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263441-db4005e8699b54f5.jpg""]",0,0,"Project Name: Glory and type :2BHK. Located at :  Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033 , near luxury-glory-katewasti-punawale-pune-268353 , having landmark : Sarai Sport Acadamy Property Type: . Price: Rs67000000. having Area or carpet area: 835.0 sq meter. and also _ !. "
cmfcg9rep0007vc20aotbggv3,cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,_,,cmfcg9req000avc20v8brb1zg, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,RESIDENTIAL,3BHK,cmfcg9rep0006vc20zocna1zw,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263442-37973fcf73632905.jpg,1064.0,86000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263443-efccc3b7b11a9cf6.jpg""]",0,0,"Project Name: Glory and type :3BHK. Located at :  Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033 , near luxury-glory-katewasti-punawale-pune-268353 , having landmark : Sarai Sport Acadamy Property Type: . Price: Rs86000000. having Area or carpet area: 1064.0 sq meter. and also _ !. "
